userName,score,content,publishTime,replyCount,usefulCount,touristType,ipLocatedName,content_cleaned,publish_datetime,date,month,weekday,hour,season,content_length,score_level,high_useful,情感得分,情感类别,风景_得分,服务_得分,餐饮_得分,住宿_得分,交通_得分,综合维度分,主要维度
匿名用户,5.0,"到达上海并看到这座塔,最初觉得只是足够看到。后来,还是被建议去这个地方。入场票价300元,但我没有后悔升高。在≈250米的高度,你会看到你从未见过的城市的景色。老实说,我不是最热心的旅行者,更不用说赞赏者拍照,但是在这里我没有服。除了玻璃地板的景观场,您可以在这里购买纪念品,爬到高处大约≈350米,坐在餐厅,参观这个塔的其他活动。但是,当然,显然值得在城市的背景下,从鸟类飞行的高度来这里寻找美丽的照片。",1779839460000,0,0,单独旅行,未知,到达上海并看到这座塔最初觉得只是足够看到。后来还是被建议去这个地方。入场票价300元但我没有后悔升高。在250米的高度你会看到你从未见过的城市的景色。老实说我不是最热心的旅行者更不用说赞赏者拍照但是在这里我没有服。除了玻璃地板的景观场您可以在这里购买纪念品爬到高处大约350米坐在餐厅参观这个塔的其他活动。但是当然显然值得在城市的背景下从鸟类飞行的高度来这里寻找美丽的照片。,2026-05-27 07:51:00,2026-05-27,5,2,7,春季,187,高,False,0.9999351470170971,正面,1.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,风景
YoYo_4M6Y0L3W,5.0,今天5月31日，人刚刚好，无论是坐电梯还是参观，都没怎么排队，每个点都有工作人员引导，很安心，不用担心走错路，还好孩子很喜欢，玩的很开心，好评,1748692814000,0,0,家庭亲子,上海,今天5月31日，人刚刚好，无论是坐电梯还是参观，都没怎么排队，每个点都有工作人员引导，很安心，不用担心走错路，还好孩子很喜欢，玩的很开心，好评,2025-05-31 20:00:14,2025-05-31,5,5,20,春季,71,高,False,0.9994645340880972,正面,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.13333333333333333,服务
YoYo_8E3L5F2L,5.0,永宁门南城墙全是灯展，有很多主题系列，造型大气精致，非常漂亮,1771283047000,0,2,,陕西,永宁门南城墙全是灯展，有很多主题系列，造型大气精致，非常漂亮,2026-02-17 07:04:07,2026-02-17,2,1,7,冬季,30,高,True,0.999961900024283,正面,0.3333333333333333,0.0,0.0,0.0,0.0,0.06666666666666667,风景
YoYo_1E1N3U9U,3.0,节假日排队实在是……拉低了整体体验感。塔上面没什么看头，还是一楼的历史展览馆好看些，塔外观在外面看起来好看，里面爬上去没什么意思。,1738460778000,0,0,家庭亲子,上海,节假日排队实在是拉低了整体体验感。塔上面没什么看头，还是一楼的历史展览馆好看些，塔外观在外面看起来好看，里面爬上去没什么意思。,2025-02-02 09:46:18,2025-02-02,2,6,9,冬季,63,中,False,0.9929871955301365,正面,0.0,0.0,0.0,0.0,0.0,0.0,无明确维度
wander独行客,5.0,塔还是挺高的，周围就是CBD，各种标志性建筑，可以坐电梯到最高处，然后上观景台，通过玻璃地板往下看很刺激，周围的风景也很好。,1615268800000,0,3,,,塔还是挺高的，周围就是CBD，各种标志性建筑，可以坐电梯到最高处，然后上观景台，通过玻璃地板往下看很刺激，周围的风景也很好。,2021-03-09 13:46:40,2021-03-09,3,1,13,春季,62,高,True,0.9984176100455486,正面,0.6666666666666666,0.0,0.0,0.0,0.0,0.13333333333333333,风景
E29***76,5.0,"如果是这个价格的入场费和自助餐价格的话一定要去一次享受新鲜的海鲜和各种菜单,可以欣赏日落的外滩风景。我们很幸运,所以当座位在日落时看着日落,日落后坐在可以看到华丽夜景的方向上真是太好了。做好酱汁拍好吃就好了因为人太多了入场也需要30分钟左右推荐早点去出来的时候也要40 ~ 50分钟才能到电梯",1773746288000,0,0,朋友出游,未知,如果是这个价格的入场费和自助餐价格的话一定要去一次享受新鲜的海鲜和各种菜单可以欣赏日落的外滩风景。我们很幸运所以当座位在日落时看着日落日落后坐在可以看到华丽夜景的方向上真是太好了。做好酱汁拍好吃就好了因为人太多了入场也需要30分钟左右推荐早点去出来的时候也要40  50分钟才能到电梯,2026-03-17 19:18:08,2026-03-17,3,1,19,春季,142,高,False,0.9862098591509278,正面,0.6666666666666666,0.0,1.0,0.0,0.0,0.3333333333333333,餐饮
f_greenrose,5.0,"❤️二球观光包括263米主观光层、259米全透明悬空观光廊、90米户外观光廊、78米《更上海》环动多媒体秀、0米上海城市历史发展陈列馆5个部分。
❤️263米主观光层，可以远眺黄浦江、环球金融中心等地标。玻璃上标注了距离各大城市的位置，距离俺们大天津有960km呢。文创雪糕价格19.9，在上海这个价格很感人。
❤️259米全透明悬空观光廊，最好玩的一趴，可以尽情发挥创意凹各种造型，胆大的还能背靠外层玻璃拍出空中飞人的感觉。
❤️90米户外观光廊，比较鸡肋，外檐都被铁丝网拦住了，可能是怕高空坠物，观赏性价值不高，胜在人少。
❤️78米《更上海》环动多媒体秀，通过多媒体的形式在大屏幕上展示着上海未来的各种高科技产品，观众站在传送带上观看，挺有创意。
❤️0米上海城市历史发展陈列馆，需要二次验票。陈列馆一共两层，一层面积不大，主要展出各种老汽车和公交车，二层环绕球体一周，用实体模型展示出上海发展的各类场景。
❤️自驾车可以导航至老上海8号餐厅免费停车，而且有专梯直达电视塔，参观完正好在这用餐，二球观光大约需要3小时。",1729297007000,0,2,家庭亲子,天津,二球观光包括263米主观光层、259米全透明悬空观光廊、90米户外观光廊、78米更上海环动多媒体秀、0米上海城市历史发展陈列馆5个部分。 263米主观光层，可以远眺黄浦江、环球金融中心等地标。玻璃上标注了距离各大城市的位置，距离俺们大天津有960km呢。文创雪糕价格199，在上海这个价格很感人。 259米全透明悬空观光廊，最好玩的一趴，可以尽情发挥创意凹各种造型，胆大的还能背靠外层玻璃拍出空中飞人的感觉。 90米户外观光廊，比较鸡肋，外檐都被铁丝网拦住了，可能是怕高空坠物，观赏性价值不高，胜在人少。 78米更上海环动多媒体秀，通过多媒体的形式在大屏幕上展示着上海未来的各种高科技产品，观众站在传送带上观看，挺有创意。 0米上海城市历史发展陈列馆，需要二次验票。陈列馆一共两层，一层面积不大，主要展出各种老汽车和公交车，二层环绕球体一周，用实体模型展示出上海发展的各类场景。 自驾车可以导航至老上海8号餐厅免费停车，而且有专梯直达电视塔，参观完正好在这用餐，二球观光大约需要3小时。,2024-10-19 08:16:47,2024-10-19,10,5,8,秋季,443,高,True,1.0,正面,0.3333333333333333,0.0,0.6666666666666666,0.3333333333333333,1.0,0.4666666666666666,交通
江南烟雨蒙,5.0,携程预订方便，登塔望远，风景很好！亲子推荐的好去处！值得一游！上面有玻璃观景台，很赞，就是恐高者可能需要慎入！顶层有餐厅，最下面有展览馆和移动式巨幕电影！,1744337589000,0,0,家庭亲子,江苏,携程预订方便，登塔望远，风景很好！亲子推荐的好去处！值得一游！上面有玻璃观景台，很赞，就是恐高者可能需要慎入！顶层有餐厅，最下面有展览馆和移动式巨幕电影！,2025-04-11 10:13:09,2025-04-11,4,4,10,春季,77,高,False,0.999857198154211,正面,0.6666666666666666,0.0,0.3333333333333333,0.0,0.3333333333333333,0.26666666666666666,风景
百合1203,5.0,作为上海的重要地标东方明珠 其实感觉从浦西望过去 可以发现它的另一种美！一种高高矗立在远处的感觉 真的非常棒 尽显了大都市的气派！也是上海人的骄傲,1575553319000,0,4,,,作为上海的重要地标东方明珠 其实感觉从浦西望过去 可以发现它的另一种美！一种高高矗立在远处的感觉 真的非常棒 尽显了大都市的气派！也是上海人的骄傲,2019-12-05 21:41:59,2019-12-05,12,3,21,冬季,73,高,True,0.9999876155089076,正面,0.3333333333333333,0.0,0.0,0.0,0.0,0.06666666666666667,风景
梦的小公主,5.0,东方明珠在陆家嘴与外滩隔江相望不仅是上海的标志性建筑，更是一个象征，登上塔顶可以一览黄浦江两岸的风光，不仅可以在上面一边品尝美食还可以，一边欣赏着夜景，体验着夜上海的美景。,1648033106000,0,0,,,东方明珠在陆家嘴与外滩隔江相望不仅是上海的标志性建筑，更是一个象征，登上塔顶可以一览黄浦江两岸的风光，不仅可以在上面一边品尝美食还可以，一边欣赏着夜景，体验着夜上海的美景。,2022-03-23 18:58:26,2022-03-23,3,2,18,春季,86,高,False,0.99999989604472,正面,0.6666666666666666,0.0,0.3333333333333333,0.0,0.0,0.2,风景
YoYo_6M3F3W2P,5.0,"确实是一次愉快的旅游经历呢! 希望未来还有机会一🌟东方明珠，再次邂逅上海的魅力🌟
👋嘿，朋友们！我刚从上海回来，迫不及待地想和大家分享这次的东方明珠之旅！
.
🚀从陆家嘴出发，乘坐观光隧道穿越海底，仿佛进入了另一个世界。到达东方明珠塔，眼前的高楼大厦仿佛触手可及，让人心潮澎湃。
.
🌈登上东方明珠塔，俯瞰整个上海市区的美景，仿佛一幅流动的画卷。阳光洒在黄浦江上，波光粼粼，美不胜收。
.
🎡夜晚的东方明珠更是美轮美奂，灯光璀璨，犹如一颗璀璨的明珠镶嵌在上海的天际线。站在塔上，感受着上海这座现代化大都市的脉搏，让人流连忘返。
.
👀此外，东方明珠塔内还有许多有趣的互动体验项目，如VR虚拟现实、互动游戏等，让孩子们流连忘返。
.
💖再次来到上海，再次登上东方明珠塔，感受这座城市的魅力。我相信，不久的将来，我们还会再次在这里🌟东方明珠，再次邂逅上海的魅力🌟
👋嘿，朋友们！我刚从上海回来，迫不及待地想和大家分享这次的东方明珠之旅！
.
🚀#东方明珠 #上海之旅 #旅游种草",1737777513000,0,0,家庭亲子,上海,确实是一次愉快的旅游经历呢 希望未来还有机会一东方明珠，再次邂逅上海的魅力 嘿，朋友们！我刚从上海回来，迫不及待地想和大家分享这次的东方明珠之旅！  从陆家嘴出发，乘坐观光隧道穿越海底，仿佛进入了另一个世界。到达东方明珠塔，眼前的高楼大厦仿佛触手可及，让人心潮澎湃。  登上东方明珠塔，俯瞰整个上海市区的美景，仿佛一幅流动的画卷。阳光洒在黄浦江上，波光粼粼，美不胜收。  夜晚的东方明珠更是美轮美奂，灯光璀璨，犹如一颗璀璨的明珠镶嵌在上海的天际线。站在塔上，感受着上海这座现代化大都市的脉搏，让人流连忘返。  此外，东方明珠塔内还有许多有趣的互动体验项目，如VR虚拟现实、互动游戏等，让孩子们流连忘返。  再次来到上海，再次登上东方明珠塔，感受这座城市的魅力。我相信，不久的将来，我们还会再次在这里东方明珠，再次邂逅上海的魅力 嘿，朋友们！我刚从上海回来，迫不及待地想和大家分享这次的东方明珠之旅！  东方明珠 上海之旅 旅游种草,2025-01-25 11:58:33,2025-01-25,1,5,11,冬季,415,高,False,1.0,正面,0.6666666666666666,0.0,0.0,0.0,0.3333333333333333,0.2,风景
ALISA_TROSHCHINSKAIA__,2.0,"非常贵,游客很多。上海唯一的地方,排队混乱无系统。要拍照,吃饭,上/下,要多推,这样钱,瑞典桌子不怎么好吃。玻璃满了手,里面有很多娱乐,需要加薪。上面的景色当然很美,但是要花钱,最好坐船去吃饭。",1783215744000,0,0,情侣夫妻,未知,非常贵游客很多。上海唯一的地方排队混乱无系统。要拍照吃饭上下要多推这样钱瑞典桌子不怎么好吃。玻璃满了手里面有很多娱乐需要加薪。上面的景色当然很美但是要花钱最好坐船去吃饭。,2026-07-05 09:42:24,2026-07-05,7,6,9,夏季,85,低,False,0.14566182022449814,负面,1.0,0.0,1.0,0.0,0.0,0.4,风景
恰似您的温柔,5.0,"唯有踏上东方明珠263米主观光层，才能欣赏到上海的全貌。举目浦江两岸，陆家嘴的现代都市风貌和外滩的万国建筑尽收眼底。
在360度全透明观光廊，透过透明玻璃悬空看上海，有种脚踩云端的感觉，恐高的小伙伴慎选哈。",1566864038000,0,4,,,唯有踏上东方明珠263米主观光层，才能欣赏到上海的全貌。举目浦江两岸，陆家嘴的现代都市风貌和外滩的万国建筑尽收眼底。 在360度全透明观光廊，透过透明玻璃悬空看上海，有种脚踩云端的感觉，恐高的小伙伴慎选哈。,2019-08-27 08:00:38,2019-08-27,8,1,8,夏季,103,高,True,0.9996575735616724,正面,0.0,0.0,0.0,0.0,0.0,0.0,无明确维度
_TI***o8,5.0,景色超赞!上海风景优美!享受满满!是参观塔的必去之地。,1780497168000,0,0,家庭亲子,未知,景色超赞上海风景优美享受满满是参观塔的必去之地。,2026-06-03 22:32:48,2026-06-03,6,2,22,夏季,24,高,False,0.9999642279797931,正面,1.0,0.0,0.0,0.0,0.0,0.2,风景
匿名用户,5.0,体验感很好，菜品丰富，1.2米以下小朋友不收费~整体来说，主打一个体验打卡，观看夜景和用餐并不是非常必须，在观光台看夜景的效果会更好哈哈,1745419357000,0,0,家庭亲子,江苏,体验感很好，菜品丰富，12米以下小朋友不收费整体来说，主打一个体验打卡，观看夜景和用餐并不是非常必须，在观光台看夜景的效果会更好哈哈,2025-04-23 22:42:37,2025-04-23,4,2,22,春季,66,高,False,0.9987861808246539,正面,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.13333333333333333,风景
匿名用户,5.0,景色的确不一样，尤其是玻璃栈道，孩子玩的不亦乐乎，胆子大的人真的是福利了，电梯速度快而且没有头晕的感觉，玻璃栈道风很大如果带孩子来给孩子多带一件衣服,1747921959000,0,0,家庭亲子,上海,景色的确不一样，尤其是玻璃栈道，孩子玩的不亦乐乎，胆子大的人真的是福利了，电梯速度快而且没有头晕的感觉，玻璃栈道风很大如果带孩子来给孩子多带一件衣服,2025-05-22 21:52:39,2025-05-22,5,3,21,春季,74,高,False,0.9977556853107504,正面,0.6666666666666666,0.0,0.0,0.0,0.0,0.13333333333333333,风景
W！咸士己生命之水！爱尔兰,5.0,这里是中国最大的城市也是最有名气的中国高楼大厦之一，东方明珠塔是中国最早的一座旅游观光塔，早在九十年代也是很多人心目中梦想去的地方，站在塔顶可以观看上海外滩的美丽迷人的夜景和上海的古老特色建造！,1626558662000,0,1,,,这里是中国最大的城市也是最有名气的中国高楼大厦之一，东方明珠塔是中国最早的一座旅游观光塔，早在九十年代也是很多人心目中梦想去的地方，站在塔顶可以观看上海外滩的美丽迷人的夜景和上海的古老特色建造！,2021-07-18 05:51:02,2021-07-18,7,6,5,夏季,97,高,True,0.999995503175383,正面,0.6666666666666666,0.0,0.3333333333333333,0.0,0.0,0.2,风景
匿名用户,5.0,小朋友很激动，站在东方明珠的玻璃栈道上一点也不害怕，非常开心。现在上面俯瞰整个外滩，风景很美，如果是晚上灯光都亮起来，会更加好看。,1748949583000,0,0,家庭亲子,江苏,小朋友很激动，站在东方明珠的玻璃栈道上一点也不害怕，非常开心。现在上面俯瞰整个外滩，风景很美，如果是晚上灯光都亮起来，会更加好看。,2025-06-03 19:19:43,2025-06-03,6,1,19,夏季,65,高,False,0.9959675095081703,正面,1.0,0.0,0.0,0.0,0.0,0.2,风景
Oraclelink,5.0,上海著名打卡景点，到婴儿车走了绿色通道，自助餐很棒，美中不足就是冷菜多，热得少，看到东方明珠的夕阳很棒，玻璃栈道很刺激。下来的时候走了好几层，其他都挺好的,1730987933000,0,0,家庭亲子,江苏,上海著名打卡景点，到婴儿车走了绿色通道，自助餐很棒，美中不足就是冷菜多，热得少，看到东方明珠的夕阳很棒，玻璃栈道很刺激。下来的时候走了好几层，其他都挺好的,2024-11-07 21:58:53,2024-11-07,11,3,21,秋季,77,高,False,0.9999659655267864,正面,0.6666666666666666,0.0,0.3333333333333333,0.0,0.3333333333333333,0.26666666666666666,风景
YoYo_3J1H2K8X,5.0,来上海n次每次都插肩而过，今天终于登上这神圣的东方明珠，在这里可以看到陆家嘴最集中的建筑，终于见识了中国第一高楼，很宏伟，259米玻璃观光走廊刺激，可以360度浏览下面的风景，还有上海历史文化陈列馆，带你走进上海，了解上海，让你没白来一趟。还有晚上登塔夜景会更美哦，值得推荐,1600655867000,0,3,单独旅行,,来上海n次每次都插肩而过，今天终于登上这神圣的东方明珠，在这里可以看到陆家嘴最集中的建筑，终于见识了中国第一高楼，很宏伟，259米玻璃观光走廊刺激，可以360度浏览下面的风景，还有上海历史文化陈列馆，带你走进上海，了解上海，让你没白来一趟。还有晚上登塔夜景会更美哦，值得推荐,2020-09-21 10:37:47,2020-09-21,9,0,10,秋季,137,高,True,0.9999996809878794,正面,1.0,0.0,0.0,0.0,0.0,0.2,风景
Tsaritsa_mira,5.0,"当然,看起来很壮观。这个玻璃地板在一层很迷人。但总的来说,这就不值那么多钱了。当我们被强制地带回去时,我们就经过一堆和不明的娱乐活动,然后才被送到电梯上去。",1781940532000,0,0,家庭亲子,未知,当然看起来很壮观。这个玻璃地板在一层很迷人。但总的来说这就不值那么多钱了。当我们被强制地带回去时我们就经过一堆和不明的娱乐活动然后才被送到电梯上去。,2026-06-20 15:28:52,2026-06-20,6,5,15,夏季,74,高,False,0.2682113002564773,负面,0.3333333333333333,0.0,0.0,0.0,0.0,0.06666666666666667,风景
Kolbaskoy,5.0,"大家好!谢谢您的应用30分钟我买了票,没问题进了塔楼,买了2个球,记住顶部球有台阶可以下楼梯,玻璃地板,精神令人兴奋!一定的参观地点! 最好在晚上6点之后去, 全城都被火着!",1780064959000,0,0,单独旅行,未知,大家好谢谢您的应用30分钟我买了票没问题进了塔楼买了2个球记住顶部球有台阶可以下楼梯玻璃地板精神令人兴奋一定的参观地点 最好在晚上6点之后去 全城都被火着,2026-05-29 22:29:19,2026-05-29,5,4,22,春季,77,高,False,0.004579834403207528,负面,0.0,0.0,0.0,0.3333333333333333,0.0,0.06666666666666667,住宿
好伟大的骆驼,5.0,魔都到底是魔都，确实不一样。东方明珠闻名世界，上海的标志性建筑，凡是来此游玩的必须来这一睹“尊荣”，就是排队太久了，碰上节假日，排了2小时。,1744030765000,0,0,家庭亲子,江苏,魔都到底是魔都，确实不一样。东方明珠闻名世界，上海的标志性建筑，凡是来此游玩的必须来这一睹尊荣，就是排队太久了，碰上节假日，排了2小时。,2025-04-07 20:59:25,2025-04-07,4,0,20,春季,68,高,False,0.9996237680885771,正面,0.0,0.0,0.0,0.0,0.0,0.0,无明确维度
YoYo_8G7D7I3U,5.0,"有点高，从上往下看有点吓人😂。景色不错，看的挺远，人挺多，的亏不恐高。
差不多2小时就可以逛完了，溜溜达达，欣赏一下上海的瑰丽美景",1746862060000,0,0,家庭亲子,上海,有点高，从上往下看有点吓人。景色不错，看的挺远，人挺多，的亏不恐高。 差不多2小时就可以逛完了，溜溜达达，欣赏一下上海的瑰丽美景,2025-05-10 15:27:40,2025-05-10,5,5,15,春季,64,高,False,0.9930654916668322,正面,1.0,0.0,0.0,0.0,0.0,0.2,风景
匿名用户,5.0,东方明珠必打卡，但一楼的博物馆绝对是意外惊喜。一定要去，去了那么多博物馆这个绝对是特别有意义的，对上海的发展史介绍的生动又逼真！推荐推荐，3号球就没必要了，也看不到什么,1739592428000,0,0,家庭亲子,上海,东方明珠必打卡，但一楼的博物馆绝对是意外惊喜。一定要去，去了那么多博物馆这个绝对是特别有意义的，对上海的发展史介绍的生动又逼真！推荐推荐，3号球就没必要了，也看不到什么,2025-02-15 12:07:08,2025-02-15,2,5,12,冬季,84,高,False,0.999999675468796,正面,0.0,0.0,0.0,0.0,0.0,0.0,无明确维度
晴晴天天妈妈,3.0,排队时间太久，没有很好的管控人数及限流。排队五个小时，上面看十分钟。体验感非常差。管理者不应该只是收两百一人的门票，而要考虑游客体验。,1746331219000,0,0,家庭亲子,山东,排队时间太久，没有很好的管控人数及限流。排队五个小时，上面看十分钟。体验感非常差。管理者不应该只是收两百一人的门票，而要考虑游客体验。,2025-05-04 12:00:19,2025-05-04,5,6,12,春季,67,中,False,0.006710369738600841,负面,0.0,0.0,0.0,0.0,0.3333333333333333,0.06666666666666667,交通
E24***35,4.0,灯塔看上海夜景非常不错，塔内设施多元但都是需要另外付费，搭乘电梯快速，唯一遗憾就是天候不佳,1777191026000,0,0,单独旅行,未知,灯塔看上海夜景非常不错，塔内设施多元但都是需要另外付费，搭乘电梯快速，唯一遗憾就是天候不佳,2026-04-26 16:10:26,2026-04-26,4,6,16,春季,45,高,False,0.7791603126079935,正面,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.13333333333333333,风景
YoYo_2D5U0G2L,5.0,东方明珠真的值得打卡！登顶俯瞰上海夜景，黄浦江两岸灯火璀璨，特别震撼。服务很到位，工作人员态度好，排队也不算太久。性价比高，推荐带家人朋友一起来～✨🏙️️,1777726069000,0,0,家庭亲子,北京,东方明珠真的值得打卡！登顶俯瞰上海夜景，黄浦江两岸灯火璀璨，特别震撼。服务很到位，工作人员态度好，排队也不算太久。性价比高，推荐带家人朋友一起来,2026-05-02 20:47:49,2026-05-02,5,5,20,春季,72,高,False,0.9999989929284588,正面,0.3333333333333333,1.0,0.0,0.0,0.0,0.26666666666666666,服务
sculptor,4.0,上海的东方明珠塔建于二十多年前，塔的 468 米高度在十五年前曾经是国内最高的。塔上大小有十一个球，最大的球直径五十米，可以上去观光。,1663216029000,1,20,,美国,上海的东方明珠塔建于二十多年前，塔的 468 米高度在十五年前曾经是国内最高的。塔上大小有十一个球，最大的球直径五十米，可以上去观光。,2022-09-15 12:27:09,2022-09-15,9,3,12,秋季,67,高,True,0.9965172623510651,正面,0.0,0.0,0.0,0.0,0.0,0.0,无明确维度
亲亲股太乐,5.0,上海环球金融中心一定是最高的大厦。但是看浦东夜景，最亮眼的还是东方明珠大厦。独特的造型，五彩缤纷的色彩，巍然屹立在黄浦江边大放异彩。,1685882004000,1,2,,山东,上海环球金融中心一定是最高的大厦。但是看浦东夜景，最亮眼的还是东方明珠大厦。独特的造型，五彩缤纷的色彩，巍然屹立在黄浦江边大放异彩。,2023-06-04 20:33:24,2023-06-04,6,6,20,夏季,66,高,True,0.9999489298088906,正面,0.3333333333333333,0.0,0.0,0.0,0.0,0.06666666666666667,风景
家嘉宝贝,4.0,上球要排队，吃饭要排队。饭前排队一个多小时，吃到的东西不如普通自助餐厅的菜，吃的是心情，风景，其他的不要再想太多，下球也要排队,1751508911000,0,0,家庭亲子,江苏,上球要排队，吃饭要排队。饭前排队一个多小时，吃到的东西不如普通自助餐厅的菜，吃的是心情，风景，其他的不要再想太多，下球也要排队,2025-07-03 10:15:11,2025-07-03,7,3,10,夏季,63,高,False,0.0006234908824399588,负面,0.6666666666666666,0.0,1.0,0.0,0.0,0.3333333333333333,餐饮
M2***66,5.0,东方明珠：上海的标志性大宝贝儿！勇敢地爬上去，俯瞰整个上海的美景，那感觉就像是站在了世界的巅峰，仿佛一伸手就能摸到云朵。胆小的宝子也别慌，玻璃栈道虽然有点小刺激，但绝对值得一试。个人比较推荐下午去，待到晚上，不但能够看到夕阳的余晖，还能领略上海的夜景，华灯初上，灯火通明，让你流连忘返。,1729833706000,0,1,朋友出游,内蒙古,东方明珠：上海的标志性大宝贝儿！勇敢地爬上去，俯瞰整个上海的美景，那感觉就像是站在了世界的巅峰，仿佛一伸手就能摸到云朵。胆小的宝子也别慌，玻璃栈道虽然有点小刺激，但绝对值得一试。个人比较推荐下午去，待到晚上，不但能够看到夕阳的余晖，还能领略上海的夜景，华灯初上，灯火通明，让你流连忘返。,2024-10-25 13:21:46,2024-10-25,10,4,13,秋季,143,高,True,0.9999992696401708,正面,0.6666666666666666,0.0,0.0,0.0,0.0,0.13333333333333333,风景
Sura_Yang,5.0,和妈妈两个人去的，整体感觉还不错。不能要求那么高，毕竟是东方明珠，性价比已经很高了我感觉。但是一定要提前预定，我是过年时候去的，提前一周已经没位置了，还加了一百块钱 买的双人套餐才定上。选靠窗边，才有好的景色！,1748439252000,0,0,陪同父母,辽宁,和妈妈两个人去的，整体感觉还不错。不能要求那么高，毕竟是东方明珠，性价比已经很高了我感觉。但是一定要提前预定，我是过年时候去的，提前一周已经没位置了，还加了一百块钱 买的双人套餐才定上。选靠窗边，才有好的景色！,2025-05-28 21:34:12,2025-05-28,5,2,21,春季,105,高,False,0.997726278784706,正面,0.6666666666666666,0.0,0.0,0.0,0.3333333333333333,0.2,风景
是吉祥啊,5.0,东方明珠电视塔是上海的标志性文化景观之一，位于浦东新区陆家嘴，是上海新十大地标建筑。电视塔是多筒结构，有下、上、顶三个球体，非常值得一看！,1593737562000,0,1,,,东方明珠电视塔是上海的标志性文化景观之一，位于浦东新区陆家嘴，是上海新十大地标建筑。电视塔是多筒结构，有下、上、顶三个球体，非常值得一看！,2020-07-03 08:52:42,2020-07-03,7,4,8,夏季,69,高,True,0.9988348233106245,正面,0.3333333333333333,0.0,0.0,0.0,0.0,0.06666666666666667,风景
匿名用户,5.0,"人超级多， 下来排队2个小时。 但是第一次去还是比较震撼。
有透明的玻璃， 看下去蛮吓人的， 胆子大的朋友可以去走一走。 毕竟是上海地标，还是值得一起的。",1747113059000,0,0,朋友出游,重庆,人超级多， 下来排队2个小时。 但是第一次去还是比较震撼。 有透明的玻璃， 看下去蛮吓人的， 胆子大的朋友可以去走一走。 毕竟是上海地标，还是值得一起的。,2025-05-13 13:10:59,2025-05-13,5,1,13,春季,77,高,False,0.03981428240117879,负面,0.0,0.0,0.0,0.0,0.0,0.0,无明确维度
新瑞园,5.0,上海世界级大都市，东方明珠塔做为这座城市的著名景点之一是值得人们旅行的好地方。塔的四周建筑物高囱林立，夜色相当优美。观赏性极强，使人流连忘返。,1570500416000,0,1,,,上海世界级大都市，东方明珠塔做为这座城市的著名景点之一是值得人们旅行的好地方。塔的四周建筑物高囱林立，夜色相当优美。观赏性极强，使人流连忘返。,2019-10-08 10:06:56,2019-10-08,10,1,10,秋季,71,高,True,0.9999991459842027,正面,0.6666666666666666,0.0,0.0,0.0,0.0,0.13333333333333333,风景
YoYo_7P7L9G3A,4.0,"外滩和东方明珠
除了人有点多，景色还是很好看的，性价比很高，除了路费，如果只看东方明珠拍拍照片打打卡的话是不需要花钱的，如果想要游轮黄浦江，大众游轮6:00关闭，豪华游轮10:00关闭（50元一位），但是要去早一些，太晚去的话票会卖光。
外滩，东方明珠，城隍庙（不推荐），南京路步行街都是在一起的，只看景色不细看的话大概3h就可以一条龙结束。",1595174920000,0,26,,,外滩和东方明珠 除了人有点多，景色还是很好看的，性价比很高，除了路费，如果只看东方明珠拍拍照片打打卡的话是不需要花钱的，如果想要游轮黄浦江，大众游轮600关闭，豪华游轮1000关闭（50元一位），但是要去早一些，太晚去的话票会卖光。 外滩，东方明珠，城隍庙（不推荐），南京路步行街都是在一起的，只看景色不细看的话大概3h就可以一条龙结束。,2020-07-20 00:08:40,2020-07-20,7,0,0,夏季,169,高,True,0.9925706327119154,正面,1.0,0.0,0.0,0.0,0.3333333333333333,0.26666666666666666,风景
YoYo_5L1J1T1X,5.0,二球旋转餐厅自助餐食品丰富、美味，海鲜、烤肉、水果、甜品、酒水，泰餐、韩餐、日式料理应有尽有，环境也很棒，早一点过去坐到靠窗的座位视野太美了，不论美食还是环境，还是附加的优先进入上东方明珠塔参观的附加值，都让这个自助餐绝对值得价格，留下很美好的体验。,1734452045000,0,0,家庭亲子,云南,二球旋转餐厅自助餐食品丰富、美味，海鲜、烤肉、水果、甜品、酒水，泰餐、韩餐、日式料理应有尽有，环境也很棒，早一点过去坐到靠窗的座位视野太美了，不论美食还是环境，还是附加的优先进入上东方明珠塔参观的附加值，都让这个自助餐绝对值得价格，留下很美好的体验。,2024-12-18 00:14:05,2024-12-18,12,2,0,冬季,125,高,False,0.9999999998376381,正面,1.0,0.0,1.0,0.3333333333333333,0.0,0.4666666666666667,风景
匿名用户,4.0,第二次登东方明珠了，感觉还不错，这次登了两个球，有玻璃栈道，赶上天气还不错，能够看到很远的地方，就是票价太贵，东方明珠塔里的纪念品价格也偏高,1743422583000,0,0,其他出游,上海,第二次登东方明珠了，感觉还不错，这次登了两个球，有玻璃栈道，赶上天气还不错，能够看到很远的地方，就是票价太贵，东方明珠塔里的纪念品价格也偏高,2025-03-31 20:03:03,2025-03-31,3,0,20,春季,70,高,False,0.9688288650550307,正面,0.0,0.0,0.3333333333333333,0.0,0.0,0.06666666666666667,餐饮
